Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.873;271;;270rounds;Yes;No;4;0.41667;0.86027;0.14268;0.53352;2.42008;Atlas3@236;Group19@237;AgentW@238;AgentBuyogMain@239;0.43999999999999995;0.8602717276505158;0.7031385531933191;0.416666325;0.43999999999999995;0.8602717276505158;0.7031385531933191;0.416666325;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
14.373;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@240;AgentBuyogMain@241;Atlas3@242;Group19@243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.987;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentBuyogMain@244;AgentW@245;Atlas3@246;Group19@247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.248;271;;270rounds;Yes;No;4;0.58804;0.94167;0.00000;0.23543;2.99353;Group19@248;AgentW@249;Atlas3@250;AgentBuyogMain@251;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
16.544;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@252;AgentW@253;Group19@254;AgentBuyogMain@255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.378;270;;270rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentW@256;Group19@257;Atlas3@258;AgentBuyogMain@259;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
17.141;269;;270rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentBuyogMain@260;Group19@261;Atlas3@262;AgentW@263;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.429;271;;270rounds;No;No;3;0.00000;0.00000;1.36280;1.58071;0.00000;Group19@264;AgentBuyogMain@265;Atlas3@266;AgentW@267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
22.340;269;;270rounds;Yes;No;4;0.42417;0.93398;0.09438;0.61540;2.49295;Atlas3@268;AgentBuyogMain@269;Group19@270;AgentW@271;0.4241666666666666;0.456226084335816;0.9339830009124418;0.6785708000000001;0.4241666666666666;0.456226084335816;0.9339830009124418;0.6785708000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
16.302;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@272;Atlas3@273;Group19@274;AgentBuyogMain@275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
23.066;269;;270rounds;Yes;No;4;0.61905;0.80734;0.07918;0.27747;2.81118;AgentBuyogMain@276;Atlas3@277;Group19@278;AgentW@279;0.6883333333333334;0.6964589048733499;0.8073357095771144;0.6190471;0.6883333333333334;0.6964589048733499;0.8073357095771144;0.6190471;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
17.873;271;;270rounds;Yes;No;4;0.14979;0.88583;0.00000;0.69781;2.62970;Group19@280;Atlas3@281;AgentBuyogMain@282;AgentW@283;0.8858333333333334;0.1497926275810349;0.7369366077045301;0.8571420250000001;0.8858333333333334;0.1497926275810349;0.7369366077045301;0.8571420250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
16.794;271;;270rounds;Yes;No;4;0.41667;0.86027;0.14268;0.53352;2.42008;Atlas3@284;Group19@285;AgentBuyogMain@286;AgentW@287;0.43999999999999995;0.8602717276505158;0.7031385531933191;0.416666325;0.43999999999999995;0.8602717276505158;0.7031385531933191;0.416666325;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
18.258;269;;270rounds;Yes;No;4;0.48917;0.92857;0.00000;0.41460;2.95210;AgentW@288;AgentBuyogMain@289;Group19@290;Atlas3@291;0.7216666666666667;0.4891665771839484;0.8126954115981656;0.9285706;0.7216666666666667;0.4891665771839484;0.8126954115981656;0.9285706;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.011;271;;270rounds;Yes;No;4;0.65331;0.84262;0.00000;0.30128;2.84975;AgentBuyogMain@292;AgentW@293;Group19@294;Atlas3@295;0.6633333333333333;0.6533137820394102;0.8426224662666775;0.690475575;0.6633333333333333;0.6533137820394102;0.8426224662666775;0.690475575;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.684;271;;270rounds;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;Group19@296;AgentW@297;AgentBuyogMain@298;Atlas3@299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.429;237;;270rounds;Yes;No;4;0.56124;0.83794;0.00000;0.36153;2.89085;Atlas3@300;AgentW@301;AgentBuyogMain@302;Group19@303;0.6583333333333333;0.5612410609976625;0.8379439216685706;0.8333326000000001;0.6583333333333333;0.5612410609976625;0.8379439216685706;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.568;270;;270rounds;Yes;No;4;0.33333;0.86585;0.13330;0.52728;2.46494;AgentW@304;Group19@305;AgentBuyogMain@306;Atlas3@307;0.5475;0.8658466797198494;0.7182592888763123;0.333333025;0.5475;0.8658466797198494;0.7182592888763123;0.333333025;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.067;271;;270rounds;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;AgentBuyogMain@308;Group19@309;AgentW@310;Atlas3@311;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.800;271;;270rounds;No;No;3;0.00000;0.00000;1.36280;1.58071;0.00000;Group19@312;AgentBuyogMain@313;AgentW@314;Atlas3@315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
14.620;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@316;AgentBuyogMain@317;AgentW@318;Group19@319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
14.447;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@320;Atlas3@321;AgentBuyogMain@322;Group19@323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
14.338;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentBuyogMain@324;Atlas3@325;AgentW@326;Group19@327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.587;271;;270rounds;Yes;No;4;0.42915;0.94048;0.00000;0.45089;2.91367;Group19@328;Atlas3@329;AgentW@330;AgentBuyogMain@331;0.8958333333333334;0.4291528300621356;0.6482067331217174;0.94047535;0.8958333333333334;0.4291528300621356;0.6482067331217174;0.94047535;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.597;270;;270rounds;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Atlas3@332;Group19@333;AgentW@334;AgentBuyogMain@335;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
14.426;271;;270rounds;Yes;No;4;0.68524;0.85714;0.00000;0.19677;3.03723;AgentW@336;AgentBuyogMain@337;Atlas3@338;Group19@339;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
14.258;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentBuyogMain@340;AgentW@341;Atlas3@342;Group19@343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.559;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Group19@344;AgentW@345;Atlas3@346;AgentBuyogMain@347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
25.954;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@348;AgentW@349;Group19@350;AgentBuyogMain@351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
14.474;270;;270rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentW@352;Group19@353;Atlas3@354;AgentBuyogMain@355;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.364;265;;270rounds;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@356;Group19@357;Atlas3@358;AgentW@359;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
22.239;269;;270rounds;Yes;No;4;0.49230;0.90333;0.14097;0.40553;2.67599;Group19@360;AgentBuyogMain@361;Atlas3@362;AgentW@363;0.9033333333333333;0.4922982064725194;0.5065507564167631;0.77380885;0.9033333333333333;0.4922982064725194;0.5065507564167631;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
27.075;269;;270rounds;Yes;No;4;0.42417;0.93398;0.09438;0.61540;2.49295;Atlas3@364;AgentBuyogMain@365;Group19@366;AgentW@367;0.4241666666666666;0.456226084335816;0.9339830009124418;0.6785708000000001;0.4241666666666666;0.456226084335816;0.9339830009124418;0.6785708000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.528;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@368;Atlas3@369;Group19@370;AgentBuyogMain@371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
23.619;269;;270rounds;Yes;No;4;0.54476;0.86905;0.00000;0.39182;2.90919;AgentBuyogMain@372;Atlas3@373;Group19@374;AgentW@375;0.6458333333333334;0.5447643224424074;0.8495472649801583;0.8690468499999999;0.6458333333333334;0.5447643224424074;0.8495472649801583;0.8690468499999999;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
20.320;270;;270rounds;Yes;No;4;0.17430;0.88583;0.00000;0.67172;2.64278;Group19@376;Atlas3@377;AgentBuyogMain@378;AgentW@379;0.8858333333333334;0.1743012932828654;0.7612188626497091;0.8214277750000001;0.8858333333333334;0.1743012932828654;0.7612188626497091;0.8214277750000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
17.211;271;;270rounds;Yes;No;4;0.41667;0.86027;0.14268;0.53352;2.42008;Atlas3@380;Group19@381;AgentBuyogMain@382;AgentW@383;0.43999999999999995;0.8602717276505158;0.7031385531933191;0.416666325;0.43999999999999995;0.8602717276505158;0.7031385531933191;0.416666325;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
20.052;269;;270rounds;Yes;No;4;0.48917;0.92857;0.00000;0.41460;2.95210;AgentW@384;AgentBuyogMain@385;Group19@386;Atlas3@387;0.7216666666666667;0.4891665771839484;0.8126954115981656;0.9285706;0.7216666666666667;0.4891665771839484;0.8126954115981656;0.9285706;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
18.896;269;;270rounds;Yes;No;4;0.48917;0.92857;0.00000;0.41460;2.95210;AgentBuyogMain@388;AgentW@389;Group19@390;Atlas3@391;0.7216666666666667;0.4891665771839484;0.8126954115981656;0.9285706;0.7216666666666667;0.4891665771839484;0.8126954115981656;0.9285706;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
15.268;271;;270rounds;Yes;No;4;0.62489;0.86583;0.00000;0.14970;2.95062;Group19@392;AgentW@393;AgentBuyogMain@394;Atlas3@395;0.8658333333333332;0.7218053051923241;0.6248907333017644;0.7380945999999999;0.8658333333333332;0.7218053051923241;0.6248907333017644;0.7380945999999999;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.284;242;;270rounds;Yes;No;4;0.56124;0.83794;0.00000;0.36153;2.89085;Atlas3@396;AgentW@397;AgentBuyogMain@398;Group19@399;0.6583333333333333;0.5612410609976625;0.8379439216685706;0.8333326000000001;0.6583333333333333;0.5612410609976625;0.8379439216685706;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.992;270;;270rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentW@400;Group19@401;AgentBuyogMain@402;Atlas3@403;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.075;269;;270rounds;Yes;No;4;0.48809;0.90721;0.00000;0.40999;2.67699;AgentBuyogMain@404;Group19@405;AgentW@406;Atlas3@407;0.5508333333333333;0.9072107560432943;0.7308463448040173;0.4880948;0.5508333333333333;0.9072107560432943;0.7308463448040173;0.4880948;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
14.548;270;;270rounds;Yes;No;4;0.56065;0.82583;0.04976;0.30489;2.86970;Group19@408;AgentBuyogMain@409;AgentW@410;Atlas3@411;0.8258333333333334;0.560654047544781;0.7927413125186362;0.6904755250000001;0.8258333333333334;0.560654047544781;0.7927413125186362;0.6904755250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
18.894;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@412;AgentBuyogMain@413;AgentW@414;Group19@415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
17.060;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@416;Atlas3@417;AgentBuyogMain@418;Group19@419;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.589;198;;270rounds;Yes;No;4;0.45366;0.90476;0.00000;0.41353;2.92674;AgentBuyogMain@420;Atlas3@421;AgentW@422;Group19@423;0.8958333333333334;0.4536614957639661;0.6724889880668964;0.9047611;0.8958333333333334;0.4536614957639661;0.6724889880668964;0.9047611;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.333;197;;270rounds;Yes;No;4;0.42915;0.94048;0.00000;0.45089;2.91367;Group19@424;Atlas3@425;AgentW@426;AgentBuyogMain@427;0.8958333333333334;0.4291528300621356;0.6482067331217174;0.94047535;0.8958333333333334;0.4291528300621356;0.6482067331217174;0.94047535;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.599;270;;270rounds;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Atlas3@428;Group19@429;AgentW@430;AgentBuyogMain@431;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
15.916;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@432;AgentBuyogMain@433;Atlas3@434;Group19@435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
15.447;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentBuyogMain@436;AgentW@437;Atlas3@438;Group19@439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.874;246;;270rounds;Yes;No;4;0.28820;0.86905;0.10585;0.57790;2.57759;Group19@440;AgentW@441;Atlas3@442;AgentBuyogMain@443;0.8575;0.28819695371130005;0.5628508285148462;0.86904685;0.8575;0.28819695371130005;0.5628508285148462;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
24.718;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@444;AgentW@445;Group19@446;AgentBuyogMain@447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.070;270;;270rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentW@448;Group19@449;Atlas3@450;AgentBuyogMain@451;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.161;271;;270rounds;No;No;3;0.00000;0.00000;1.36280;1.58071;0.00000;AgentBuyogMain@452;Group19@453;Atlas3@454;AgentW@455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
25.811;269;;270rounds;Yes;No;4;0.53953;0.82750;0.14749;0.32522;2.61455;Group19@456;AgentBuyogMain@457;Atlas3@458;AgentW@459;0.8274999999999999;0.5808494288414886;0.5395348286948933;0.6666661;0.8274999999999999;0.5808494288414886;0.5395348286948933;0.6666661;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
28.937;269;;270rounds;Yes;No;4;0.42417;0.93398;0.09438;0.61540;2.49295;Atlas3@460;AgentBuyogMain@461;Group19@462;AgentW@463;0.4241666666666666;0.456226084335816;0.9339830009124418;0.6785708000000001;0.4241666666666666;0.456226084335816;0.9339830009124418;0.6785708000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
24.977;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@464;Atlas3@465;Group19@466;AgentBuyogMain@467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
23.697;271;;270rounds;Yes;No;4;0.20710;0.92857;0.00000;0.71234;2.68914;AgentBuyogMain@468;Atlas3@469;Group19@470;AgentW@471;0.6391666666666665;0.20710128197286026;0.9142979894181662;0.9285705500000001;0.6391666666666665;0.20710128197286026;0.9142979894181662;0.9285705500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
18.413;271;;270rounds;Yes;No;4;0.14979;0.88583;0.00000;0.69781;2.62970;Group19@472;Atlas3@473;AgentBuyogMain@474;AgentW@475;0.8858333333333334;0.1497926275810349;0.7369366077045301;0.8571420250000001;0.8858333333333334;0.1497926275810349;0.7369366077045301;0.8571420250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
16.514;271;;270rounds;Yes;No;4;0.41667;0.86027;0.14268;0.53352;2.42008;Atlas3@476;Group19@477;AgentBuyogMain@478;AgentW@479;0.43999999999999995;0.8602717276505158;0.7031385531933191;0.416666325;0.43999999999999995;0.8602717276505158;0.7031385531933191;0.416666325;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
